Origem Viagem Ida;Cidade
9c67d3b75b1e8364898454889940f9cb70b4022532d0aaaf1f1d979504b149f4;Padre Bernardo
9c27727c109abd005defbcac1ab6f1a69a3f858144024969816b65c00f89ed18;Niquelândia
9c19f29d0e6fefa21eec58f6ff4d0cf807b63d0ed146f1fea0874506b66c35ee;Itambé
9bef177e56e3474837430f83eff96e0e99b1e0e1d363deb699aabe318501a205;Ilhabela
9be3da431e0a833d2b07781de97ebbd0b14c274d16c0597820d9982a5f547cb3;Posse
9bdb2af6799204a299c603994b8e400e4b1fd625efdb74066cc869fee42c9df3;Juara
9baed8fceea6e36d36670d72429d909547165efc038c293a14a41ef2edf83141;São José do Belmonte
9b934e3e71010795f063d1fb964a2d1313fe6bd60f8d61283e86f1f3251dd269;Santa Fé do Sul
9b871512327c09ce91dd649b3f96a63b7408ef267c8cc5710114e629730cb61f;São Luiz Gonzaga
9b7db63b1e95c2891660533fdcc7e5300af42e36966247b4928db477cd5a0f77;Adamantina
9b2bcad14d76c8c031980720f6f725c9e35aad6dfe0bda25a9d1fb0fd808546f;Rio Pardo
9b15fed64ef16980f625aeed46ab4cd2c498690551d3a2d1e5254d551d7d6ddf;Bodocó
9b09d7f65345fc85aaa8814b69f3c933ce5eda41786f0c1df1b1ab2b1fdd2ecc;Bela Vista de Goiás
9aec25da37c5143655198925302a995797eeef538933800b67b87c48de7ad120;Itaporanga d'Ajuda
9ae8f17cfc8ba7fd8fb34b2a194ef965a3b36a40839a46eeab1350e916692ac9;Mãe do Rio
9ae56c694afe885cc5220849002a3a6456c750f502274f2a33deae06ad36d870;São Joaquim de Bicas
9ae2bdd7beedc2e766c6b76585530e16925115707dc7a06ab5ee4aa2776b2c7b;Barra Bonita
9ac3d96b5b48942e771d950fe3b5af647d22a197bdee4540848d6c9361c2cad7;Garibaldi
9a72c24f2fd76561729110d804c69f38a7088f2ec41fdf8fbfea20d07e8bcff8;Araçuaí
9a35532c7499c19daeacafc961657409c7280ce59d7ae1a3606dd638ac3d99ec;Pomerode
9a20ae78840d1a444686d7ef12f62082888b1f764151438badc3f5e0122f1429;Almeirim
9a1cfcffdce419d6f29a75e409e7777545f08520c667e460803db230c2ab3830;Nova Cruz
9a1b6288c1d0bb97708744bc0d5f778060a6aee66bd4e2abc670007bebf6f84f;Colinas do Tocantins
99ee50221221864d50c60baea6f14d8ac2e235cc6e78be6088cd40cc97fca394;Serra do Ramalho
99dbbc4aad5da980a3b5035ff28d2e9f828d973cf7be91cdf3b6886741879371;Curaçá
99a0b871c9047c4f5555fcf062e0623174bae38746fece6efdf032d80fb2221a;Petrolândia
998c225a0b7bc4a581e8d523567f7e23f66cf7861d0c5ecdef8acb0c911ae880;Brejo
998bae6a40b82ac12dd182fbb3bd6bbbc49809216aa316afdda461dbb0a8e5df;Portão
9989a37538faecc495bbe774b30fb447a1582b8f1bc14ac88dfd84996a7b799a;São Domingos do Maranhão
9988ad0a66f28fe8611962a06a593865c1c8103f87258e3920986fc2a4ba2d0e;Vassouras
995e6d18fd6dd12d54ea1291649769dde86b36ee70193e3142fdc07aaa765d00;Curralinho
994aa605e86d263f1818ca1cec63a70b694f492aa906560e90ca193ef4dc181d;Itiúba
9931f287c490c56245bbf2e049ff20408f52e6488244a887b089bf5a5e3ed4b2;Palmeira
98f3aaa79f6ba1759e046f873955785d869eec78b60ff7ad2f1bb62d50ea8a0a;São Luís de Montes Belos
98eb1f769cc46eb269ebbc76ebc73b6b2e212782ac2dc85d00ad839b8aaf6eed;Oeiras do Pará
98c94daf4e5bd960b6189641a0aa2a161304529a4057f77f0c9bdfb6b9c66d98;Inhambupe
98c53df687f2e9b94da80eef5b9049f1fac456b4c41c808f1a6b0fe80adecedb;Braço do Norte
98b1690510df1bf21fe13018a2641b19c7f3871f289b523b395d0bffa3574be9;Várzea da Palma
98a3ab7c340e8a033e7b37b6ef9428751581760af67bbab2b9e05d4964a8874a;Jaguaribe
9869a8a3a11a33284dc2bcc3d2e6ffd52cad30e2009c11dfe604e74dc21a887e;Pitangueiras
983bd614bb5afece5ab3b6023f71147cd7b6bc2314f9d27af7422541c6558389;Penha
983adc986531868a9ef48446fd07d5751982f6336ee073b10512d6568ad149e1;Novo Progresso
983589f68a61012b2fda3650f4de287b194ba5bfa64a0028dc97a12bdadfee03;Morro do Chapéu
982f632c9a223df334ee967712e301a83e6a2160e3c2b8d6176e4dcd501a5c57;Pitanga
98010bd9270f9b100b6214a21754fd33bdc8d41b2bc9f9dd16ff54d3c34ffd71;Ribeirão
97b3e84b5db5f23c51da10dba4f967a0723da721fc136aa00ca43da3ad5e3a6d;Fraiburgo
97a6d21df7c51e8289ac1a8c026aaac143e15aa1957f54f42e30d8f8a85c3a55;Poço Redondo
979d26d3a739d909d5a2d358068f1f3fe1364dc888883e5eaae71d57c745c827;Riachão do Jacuípe
976d5deeab73696c64139c0ae7f4aea96eb7312bac9d8a632575d37a658c8a6d;Estreito
973ec83cacf8d2af9a0fe39e80f72fb6d42fc030d301944c778b7b712ec50a45;João Câmara
972fb81a3b9e6076bb06207a2687f1f1d167ec845852aa6a33e11c1cf1f282f7;Cravinhos
972356a4c7c6ec11c81f19edf6f2969f054bbd35f72c51de6e364475e8870885;Capim Grosso
96b026df37a1f9966a1efa807a2e8dce70c3e4a0ee9d36d2764fe0226bf16ec4;Palmeira das Missões
9689b85f503ae43133a5e45660386ceb88f5839ce249081343a64162d46687be;Eirunepé
9673542116d6aa376e3591458611ecd61ec8cc07e2701dc20d01b345442a22bb;Bom Jardim
9644294ac4ffb3091eef01219b3fe4fe467f05890cc56af961dce68fddbb7704;Borba
96061e92f58e4bdcdee73df36183fe3ac64747c81c26f6c83aada8d2aabb1864;Taiobeiras
95d4362bd3cd4315d0bbe38dfa5d7fb8f0aed5f1a31d98d510907279194e3000;Touros
95d3a6437b56fbcc23f34db6b519c4956c53e2955c76a9e46f24dc87d4c6fd58;Américo Brasiliense
95a10e2b95576e134613d842c4e1081e82fb0dabeb2fd932d21520f95450df73;Porto União
957e984230c0adf1d8e8e32275f8e654c5bff7cd2292036cd923f425ce31d02a;São Paulo de Olivença
957a5bd57448dc5d12cc28df3341470c405dfdfea308a8c322f0785be53ca634;Itamarandiba
9579fed16c7fe67317137248cbe188561e50159a2c028a9bcd3bf7555d8bbd3c;São Desidério
9578b0e4a27925b100bc300d2ffba290491236782026b4aaaac51db0465151ae;Urbano Santos
956fb62ae9cc5ac24d50f9a8390a84ba740bc131b4afda776f2da20645487b21;Sertânia
956ed71cc6e09d5b8c2933d16fc17170da1f3b0429084a7f4039b02f241e1c8a;Igrejinha
9556b82499cc0aaf86aee7f0d253e17c61b7ef73d48a295f37d98f08b04ffa7f;Teutônia
9553627933b214db60798fe40d2b4f8497781d024f53d62dc1b12469b7d53784;Bela Cruz
9551dc186746041a33905ed74c560d78983eba5d62685b13439eeaadfb00926d;Ubajara
954446921d7cda37f7f285ffbd7df61b5215886a1ff2b7abb55c4c29f151011f;Ivaiporã
953bcc66efc233d1f45d1132c3295a96fb067c7c7587da94422a2a6d877a36e2;Peixoto de Azevedo
953815689985e39a762284426cd5884050ea56b7001aa332b18d44d8df0ba478;Jaguarari
9532f197bbc85d99b5be01eb362f1314104016f8bf1283174864836d9433c084;São João Batista
952795a1f797b5c993ffc5d074b143eae036a499995e63f3dbd56ebba4e4ed9d;Canavieiras
9512d95d00d61bdec03d2b99d6ecc455ee5644ae52d10e7c4a61c93062dc97a3;Itaíba
94f802729d9e69d6452eb16a231c6e72ea5e97c31d10878f24d8f888eef88ebb;Rorainópolis
94f136bbfce57e5c6f1c86bbf6bf8a4e1d48ef230373eda2859170e158b1c185;Frederico Westphalen
94c8e9960b7d3483d72f0e5badceac0ccec5430131c58e4bc101c9e779931b14;Aparecida
94ad0b5b0a595b7eaafe9404423d8543b4c8dcfc26ecffb44f6894e2ca46fd61;Esplanada
9468c114afc20220a94486b82cf437e63a9707c5fb0cb26ec56a8da173762573;Caçapava do Sul
945ff8d08865c1e62ddda2a22ead7d614c64bed6971b4f58677204b4c7579623;Penalva
945ce179d4470c09c26c16d9a41090decbb4c58b2eab8a7bf52b88d452769320;Pombal
944db51d0e31fc3a105ab94fbfd52ada77b1273c0f2708789e9042cdca24a130;Ourilândia do Norte
944c8e8aa2b6d963adc9ca203e305caec5bbda90e48f0fe554b442e2c34fe33a;Correntina
9432d8024b8e052f3082b164a0531a0cbfec63c49092dd8385a18984db1a2df4;Araçoiaba da Serra
9428fb36117251d5231a2fa6120aba5dc189a77a90304fe9349f8533c10224f1;Santana do Araguaia
9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767;Pires do Rio
93edf7f031bf6bffa96f9ccdb337add51ebd90d58b5c6a525e4ada022b875fa8;Monteiro
93edea54a28f14ad724ae21019f7a1ff970760d415feaab92f7ed202ddec675f;São Gabriel da Palha
93c3755d0c9030cd90f0e6eae6870a8497730f89b7fd0cf231adef048d2b524d;Guanhães
93a83415c3624846b5920876ce765fe06053f0c2c4d3511eec2c81f2e3951262;São Bento
939b7d9d39d8977b171c6c2c972eb14c68e2f562126c870720dc602064153090;Laranjeiras do Sul
93989d0f14e7ec638a3c6a29372246b56628ae42d36820ed73f3669a99e9491b;Paraipaba
9385aabddf6b3fe60d2955cb9303e9354b775e8fab2f95cb72ecf3553c64633a;Estrela
938243a1748decb6ce56d72bcfeb3cf9aa2a90b4a24c6a0e7614f424976843a6;Ibaté
93654b454b7bc1eea6739e8ca279d028a9f2650c4f3e8843abc47fc5a8893300;Gandu
934aa7be7deafc0053e92ce49a029603af8bc0b3891322a10b7ab730dfaa5d63;Maragogi
933b7d8e3c4f07686e7273808220e9977439f7181df6c559ec15dcfe4efda282;Matões
9335bcf86fc2a92e06c1e41ca48a120b1f2e3285e274aa4136ca8e6201ba0eee;Catende
931a4ddcbb47a6b7f558cd19c1405582f56dc9c2cd3590f47b5d8a0bde61c646;Coxim
92e83f839fb4f758f3c19098f41487071737f67a8afb64cfaddaa942ac1c2b68;Miguel Alves
92d146b1e22261b5990c85a8b277ed8804ce4906c5e095f5311b4e4ce8ce4bf8;Pojuca
92bb5890f307a70d5d6ea544d3a1eb8577fc51d059904473de0731f54ea0524d;Campo Alegre
92b18972560ad2bbd2800ccd28c975279ef95f74abb8cf37298def1cb681af9e;Guaíra
92acf1f3ac8839ac8ea73d687357dbbee2e3ed0f99d941accaad7b71c19b4d09;Ouro Fino
92abb80a9a9b828aeeef27efa528a247f91824f8d65773c1ac28781f931a6f40;Barrinha
92a7194ae5db4ecb83f724e83d0d50b3c216561849b48f4d60946b3b0a301a3a;Aguaí
92a6a32f99def322d70ea1167a99c6859ab4e8bbc593b997ec5994d244a82475;São Miguel Arcanjo
929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff;Brasília de Minas
922c7954216ccfe7a61def609305ce1dc7c67e225f873f256d30d7a8ee4f404c;Nísia Floresta
9212e5e6ef4106525be27ac4fcde2db1aa65f4e706eb469cea7f0baec27dcc96;Nerópolis
91d95f436356bc3df44d44406a139351debd062823258c8cdc67e8dadb9df256;Xaxim
9197e4844abed2fea3569a2acf7b0d584c979c333ab7ae10ba6c339898776f5a;Araguatins
918212efda300e0193688c367fc71fd059e23d50503e48096725046335cbd883;Bagre
9173ca4982b52803f4ab61d20462f3ef7e8c1ad493a384fb1e7065bea1a8631e;Palmeiras de Goiás
914c948388ae30bdb0179a2f7bc91836d6af004171af735188fc1b69c286c864;Anapu
9113b98df80f877c7a2ee5d865a04c9514b4e9bf25a49d315b0b15f115d2f0d2;Exu
9106f1ec4a2142f02273d7a820b6fd53c612fdfbdf8626c96d65af38828e735e;São Sebastião
90f84ecc4cca9859334a5efd1aa48be22a67f2ac8dce019b33f409e7240f98d1;Gurupá
90d441ee3fce238cd433ff208078e8d4351fb2969f9ed6b595e588ed7ead5d4e;Descalvado
90b8243fdbf5e03d85ff2a105242ab4be7bf44f5d7699c2cb648068c36237d48;Jaguaruana
90b5bc7f03c840b2efddb22ffdfc37dd12cb391b49aa0fc8751726c04d32ff30;Itapicuru
90a2e778e9a182c58afefa8c93ecdd2bcda65a9b6e994ff1bac677cee5ce464b;Capela
909f911ba355637df208bc7fe62fca01b15f01312440de39e3add033fd6e251d;Turilândia
907bdcbc11fea6b086684d9ab58048a81e149b123cd3f63795aa9c9a7e1134cc;Bariri
9062e072934c6ed36832696a4ceb50ad5ee2334068a53ead17327c05af026dac;Cachoeira Paulista
903a4207be29cb52c7c28b6b3e83b7bea776a390167924fe8ff18aa325f10285;Cururupu
90335898d4e10d65d4ea10412f900b2ae05d4e1ae1f15609cdf8f2c7834da275;Mandaguaçu
8ffe8459134b46975acd31df13a50c51dbeacf1c19a764bf1602ba7c73ffc8fb;Parambu
8fe57443675ecebfd10fcfecc3988ba43354c57c9ce5cb5c1b023db02b61a419;Forquilhinha
8fdf7d642814dff4a91d4b2161c1c2a0b1dab568a61f94d79912518ea2e3299e;Pindaré-Mirim
8fd238119777a31e5950abe5c4ef1425508405edc5f401df042655db4e9d1884;Colíder
8fb3cacf624fbe4569738de7dc139956a953f81f78e951e5de9837d4fbbdd408;Rio das Pedras
8f97d9164b8fa131f0361abbe49fe706d3abfd77663ed7939ee20d361a0c6a67;Rio Negro
8f96a045c9a91a2d1923f02af68fd20895fab2d8f908385377297cf5bc2f30ff;Bandeirantes
8f8472a2f6ec348bfc7577a035c7f34a04c62f0c757b54687e1175236dcf393b;Osvaldo Cruz
8f5c5451afb17f9be7d6de2f539748454bbf770ef31498fcb1a8b91175945a34;Parnarama
8f1f64db81c40ea10e1e9080c9ae60a7acb8925968c431ee16784dea9841c66f;Carangola
8f0f97e140e126a4404a09eb1e14a53b7c742701c4290a5d1702d14daec22ee8;Guararema
8efbbe9bc19ad2e043c6cdb187c0a0fedde70b6458443ce0b5648ec04ccf4cdf;Esperança
8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814;Poconé
8eec27653c19ed078b2f3bae16ff901d16347d7917d2b8e2317914e2437bf324;Itaperuçu
8ede6b26343305e05c3c0029f4e830d4e8c2016869a9d1cd97b100b2a16dfd1c;Tanguá
8ecb5bcd8cd84cc3ffc6f5dc3076d81c0a457a6bd4b305a33f318b623d701c2e;Barreirinha
8ec5f9f24992404000f7060d95c087f773f0dd3eeed7c616ee3d89e052ac2ecb;Pompéu
8e93e440f571a4dac32666ef784bf1f995b3ae865d4a9aa0ef981a44442ad39e;Guararapes
8e71b24534e9f3fb3a71263359fed2b7ffb008265e0d34383e319f1b6f5c08f2;Guarantã do Norte
8e6aee9efac8086ebac545d45c63e0d0dfcddd0d77d53e45c04d05cafdd2a8a8;São José do Egito
8e614d39a1f1279958da1c9f7e8df51db4aabca8cc3a3e84f8c3dc5f88e1fcfb;Chapadão do Sul
8e612bd1f5d132a339575b8dafb7842c64614e56bcf3d5ab65a0bc4b34329407;Arraial do Cabo
8e4e975f902448d84ed0ccf871f6439958625810e15b748dbe355c5b08ac073d;Santa Vitória do Palmar
8e46760943785a93c7bbfd1b0e733299b05f4d9fe575cf23087da310db486f7a;Irituia
8e3330aeb5e96211f56a9521e80ab8b0a841921b73bc64131abee2701dff81eb;Itatiaia
8e1f192fe25ad49be764c3f55c68beb32f7aa66f85344e026b76cfaaa1d3d88a;Cícero Dantas
8e0c19142ee61342e1f8b09a6fccbcf5867db1542444474ed37ad11bd08eb062;Flores da Cunha
8df66f64b57424391d363fd6b811fed3c430c77597da265025728bd637bad804;São Luís do Quitunde
8de143c7e8ffc2a50d4910226e43210686863274cb0435990149fdecb0163dd8;Vitorino Freire
8db4f214b0974db78af9998bc07b6bd9d4d948574849548396c598648ccba86d;Raposa
8daea85f35a1de82b18e99bd7b8655ee25808386d4a591439bc8b5cb891cee11;Vitória do Mearim
8d6906944de869776836690859de9bb9ff8d82fd11b7c126992277df414b1f8b;Lavras da Mangabeira
8d57a52196dfab7020a5cf06e22e81c32e263ca7797ffaf26fa5954d2a7943d6;Careiro
8d3e3fa0a4294fb5cad57fdf7a0f7321b2e4d56abc4eb72a7db012e9f7d7e7fb;Barão de Cocais
8d3b0a35436541352688b01b966104865fb492c978773a3bd016c4340a5ac810;Itapoá
8d30c678193105253b548f92bd2e972c39f192ae7cc3af3812c0d7b3bcc6e1ec;Quedas do Iguaçu
8d2efba45f136abdd6d9548ca3be7df0542bb39e5c0aadba883e191d1c54712b;Além Paraíba
8d27ba37c5d810106b55f3fd6cdb35842007e88754184bfc0e6035f9bcede633;Juatuba
8d0f7d0d1cca71a42405226f2bb3a251aff5b182ffe9df4bba954ac2006b2ef4;Riacho de Santana
8d0c7eec258a5cfd81e86404ef98ee05d1a1aef3bf2f5b6e82815cc951497a49;Dois Irmãos
8cd2510271575d8430c05368315a87b9c4784c7389a47496080c1e615a2a00b6;Machadinho d'Oeste
8c9eda5bb5b3cc9e59a1a08e2ff9dba0ec84f1372f45056454e4ef18bc799263;Nova Russas
8c9a013ab70c0434313e3e881c310b9ff24aff1075255ceede3f2c239c231623;Afonso Cláudio
8c8f6b4381421dac2b8d6216cff7cb26161a13adf7239b703489841da47ff34b;Baixo Guandu
8c6c42f379f08f03b79653a3230abd5e8079999435030fd8ca703ae35fe9b37a;Campo Alegre de Lourdes
8c4fa4cc13eb1f58424b1ff63a44d075f894a535c93fb90901b0386a42902ff6;Presidente Figueiredo
8c454536b6e2b8b29a1d839aa3c5ccf0ab57a590d619739b23a32d11585220c9;Catolé do Rocha
8c41f91584580db5832d489858acd624fe578c3f55ab5093c385e2e13998303c;Tabuleiro do Norte
8c4071232533475e3d9e67eea949082bde41fa032ebb4a38d6b85c69fbd3237b;Nazaré da Mata
8c244b370747c1930a4e0967254778ddbb69f6a409e62beebe5f92191a09a3a1;Luís Correia
8c1f1046219ddd216a023f792356ddf127fce372a72ec9b4cdac989ee5b0b455;Santana do Acaraú
8c144858bb5ea1a931069f55943c55a427e2530405bbe720e97aae0fda85ee8c;Caarapó
8bceed0f1d74b8cd45d26c44973772d6ff9d850f86e74a4c7b0d561243d597a8;São José da Tapera
8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad;São Domingos do Capim
8ba36ede1aa545ad0134565edcd06b59293e6ecc8e86eccffab5f6ee4ef90f23;Pau dos Ferros
8b9d9d0133371ac7a72be7a046b478813eb7d19ac72dd87b1b87c462d9864cb7;Camamu
8b940be7fb78aaa6b6567dd7a3987996947460df1c668e698eb92ca77e425349;Santa Bárbara
8b75ec30ea0d0fedcfce5224ef7733db7dbc574a1806aa664014eb6350f5a00c;Espinosa
8b6cd7c429e83373dbd412f43d7422c0c4a127d93d0f2ad15909f0c2a3e7b320;Pontal do Paraná
8b4b1582ca4555a5d72db7df8f187f1ac38a6e5132591ee15d622ffebcfb1a3e;Carlos Barbosa
8b0f03858cd08f401a7ffc4e119bc12bff1e50cacb1328ec913f506598720c0a;Ipixuna do Pará
8b0ae2d638c19a4186bd51d80e80aa645d81af9cbc68bc87048d5a5c43d48a9a;Trindade
8b0a2da322fa2e15191541608d62de2a20d803b4f2f1da10b6d21e0e8f227a28;Cabrobó
8b01315e403fc6491b9913a552cf8ff5ee954c14ad3207898db1ccf318cd9ba3;Campo Magro
8ae4c23b80d1e7c8ff79e515fe791ebd68190bae842dda7af193db125f700452;Cláudio
8ad38db8cfc0cf1f9d8190d2c0301b97ddc148359388daf00c0ba4bb058cee91;Joaçaba
8ace90d8ffdf2ee4bcd149c56579f93598080a47502ab616bc7c1c36b37e199f;Floresta
8acc23987b8960d83c44541f9f0eb46454cea080ea94d916f56fccf033db866f;Soledade
8a9745162300f3c10294fd3df86ed83be7eae647f61dcdc3881d5c85158fe8ce;Sombrio
8a80efe71cf1850186e908f82e61d9ab6c95889d927cfec59d69f8aeb0673ff7;Anchieta
8a159f78a49736dca055bcfeef04680031629c39f31509cf63226fc0517eb55a;Garopaba
8a1436e96efc3f62ee65687e4742d8bace0bad8d7f0b58c145f9c090b4635139;Imbituva
8a10191e65ccf722bf59e70ddda155525c5f2ab80c5fed2ed67ee9f855171f7d;Serra Negra
89e2768c8763bd3057f12526944d3aa7cc04abac00c7048faa59475bb82f0cc1;Pinhão
89c6d52042f5a614bbd7f9da593dfb42f102ca8421cf233859ac925156b22f97;Cruz
89aa1e580023722db67646e8149eb246c748e180e34a1cf679ab0b41a416d904;Buriti
899fe985e893b124dff8820c977e7dd623078c36161ae3cfe6f75c0c819a8157;Biritiba Mirim
899b9a314067a23557b5db9b87d3e599e2f3200bd69b6cdc6dcf08f8b8e40e2e;Canguaretama
892cdff2d3d3f6194ac634088c7bc31a0569f86c24229df97fa5c381f2e35712;Pedras de Fogo
8920a14a7f6469b955b114111564cb9736440238d220fc9fd525efdb9a056d3e;Paty do Alferes
891d46993a36d78392247c642138cede01d9841daab1d945709755b5194597c4;São Gabriel do Oeste
891b18b759447efa6e51949c414991dace25047478c26d6d72553772e4c6b652;Limoeiro do Ajuru
891034f11fbd8f2231c202f2a6cb8970fc7eab28325eca8855ea4fdc50f564ec;Cambuí
88b82308d570d71f02c5aa6a14ffe29a7ffbe14969a63094eb19e8e34256d9bf;Arari
88b54564b232405ab2165996517fece1149259cf1ea262a375db0f66039294d0;Cândido Mota
88ae1c300a05edcd2ee68ee34088f339c32a288617ae71666c09ed0cb161c7e7;Piraju
88820462180e5c893eff2ed73f4ec33e205d1cd5acc4d17fa7b2bca2495d3448;Espigão d'Oeste
885bf40616bf1c2cca9f76e7504bdfb40aad10479424f64fc329ba7f352785ac;Barra do Bugres
8833ec27c2d477f05ce8764b47ae89a38c0356f70f3b9b85651d52038d54c1b5;Guaçuí
880c2fc00805b3104264d490baf0090788b267e456c6d9f50aeca7e330b427b0;Glória do Goitá
87f6530d653a72e341a992f9fcc418a70eb4c02a0995c2e172ab689bd9d63573;Paratinga
87e50b28705900bb064d1e9df1bd6cf55a7efa01cc16c6cf0703f491a1f13d44;Cachoeira
87e29676d583c04a1682dbd5bc0d989f8311c888655ca66bc486b6f7f76d4702;Água Boa
87c7965a1cc6c11a653b210aaef95e381b95afddf1781da3fa5b2d4b1d3097bf;Santa Cruz Cabrália
87acb1e183a2b0f74c3b2008b8ef6975a95269bc490a8886f317fa4bd714b085;Alegre
87a4a78ecb6deb2dee9ddd0678d03800141864a049c99b072e1e6e7904018db7;São Miguel do Iguaçu
879b3d231a662e8d14869352ef82cb660c48c44e7aebe5730a626be4aa23d681;Iguape
87764818faa1f30e1332194dca64913dc7d3ea61b07105b6c987e147d9c2fbcf;Nova Santa Rita
873bd5e10c28890f7e74992f89b9aa26c6e465eba5a80a80c9117b8cc1f4988b;Carmo do Paranaíba
8722616204217eddb39e7df969e0698aed8e599ba62ed2de1ce49b03ade0fede;Ipubi
86e50149658661312a9e0b35558d84f6c6d3da797f552a9657fe0558ca40cdef;Sapezal
86d3ce8c4f7dcd366860afbe68d7e69738b0ede0433b93f1bcca1115d5f91048;Jaguaré
86ca719e42d65ce54bc7ae418881973c4f2861db78c65811b5dd2c0a88cec7cd;Candelária
86bc00bf176c8b99e9cbdd89afdd2492de002c1dcce63606f711e0c04203c4da;Três Marias
86af1a4e860588062524f76e3014a080ff3a2b45b9111a7a2125cb7bdb092695;Coromandel
86a3f9b13a5b652f93cb17e3f4d212d84cf25c52a595f13fff9f3c5810afff1f;Carinhanha
8698df0ec492e5026b61ae25e429f82dea81eb962c5fbfa8ed3fd2ac72a968b2;Santa Cruz das Palmeiras
866cf6ce0c5209505ff73ec603df870e4b40a94b61b751b5b26adf6428991ce4;Piracuruca
8664f0d168799ba7eb959cb75d0c173af2e4b197b40468b725460bb5d34c9d5f;Ibaiti
86618dead4b0d6bb47d327de127bf227236c1f7f0766d56d8dba97dadd090822;Caetés
865736a1c30a82dc67aba820360a01b1d9d0da5643234cd07c4d60b06eb530c5;Bom Jesus
8656fa7508199018142ffdd35da58ead88ab20db3c00dddf633fc842dddb41b7;Carauari
864995ea35b82212a9a2d456a3f89833f24651c4e5ebc21c18476a9afb065035;Muritiba
86398e14cd5311a002b3ed08ceef69909b7836d87aebd360df032d3ec8686e36;Bom Jesus das Selvas
8603752eb7032210cdc9ad69052a741e24eb1bcb9516a4930136752e56bd78ed;Tracuateua
85ffd4a387c732615fb2ac3cb28b40836ebca574c8aa9a59f301a11e60ec8ba9;Iúna
85ea151b8c5b5ab0d3349100e441bd4b8dc20740d429c16c3b85b77066386e75;Rancharia
85e36899399df701301f6741ffab57962a14326584b6f082ae0e87d90e492fd4;Jaciara
85daaf6f7055cd5736287faed9603d712920092c4f8fd0097ec3b650bf27530e;Cajati
85d1fb597319e35e98bcff0a347330b8929fe50b02e88af1b91d89ba087dbd09;Goioerê
85987aa6506068cbd41d277440422c66c0e32b77591035d47f2caff7c47295e0;Conceição das Alagoas
8590ac062555493444893ec5871609dffedf8cf684d93f7533bc52ffc5611dc8;Prata
854c9a6ae8327b65e20b7a636a0071eced0dc06bdab7f73466123e6e5eb9b80c;Passira
8527a891e224136950ff32ca212b45bc93f69fbb801c3b1ebedac52775f99e61;Ruy Barbosa
85206f3cbda6e943771fb3f86ddbb7e6036293db2dc0aad16b22acca5cbf85e7;Rio Pardo de Minas
84d5d511604a52af969027f7263390a3d8b1e351d13ab720a1d99d98a2cea341;Maravilha
84d133d968520db52e04cb76484e442b6d86a128557f2db2ab3fd28bc2a07d90;Cocal
84bdcd156603935b711cccd5a7c44b59a475e44429ab0f8a27ec18e175817436;Santo Antônio do Içá
84a5092e4a5b6fe968fd523fb2fc917dbffae44105f82b6b94c8ed5b9a800223;Eldorado dos Carajás
849f234307fbd40e15ee2a79c57a1caa844eeebeb60a87d123d5cecafad5e3e1;Itabela
845aab778f5f137db62ee9d8f87c24797456ad8f6b148d8f38acf858ce11ef80;Bom Jardim
841a05fd378a2c067058585e3691c2a3f5399206fded7a580fdbbc281003168e;Conchal
83f317efec40450fbf5f5364df1e69e2344c0920aae75dc9da4b1d89e7b81b3f;Casa Branca
83eaf4dc5e19bcbeb23801e2c3e08c4a89cc82d0a42a903767f9c938d1deac4f;Irará
83cf8b609de60036a8277bd0e96135751bbc07eb234256d4b65b893360651bf2;Anajás
83a0a0655c53f1f157b2695b6a30192c495c3440cacb3f5680de43e85b70f075;Buritis
838f461c2fa673cec73e6eecdafa88b127802d6cb0a61c53175197a122cb645a;Mirandópolis
835d5e8314340ab852a2f979ab4cd53e994dbe38366afb6eed84fe4957b980c8;Morro Agudo
835cc509d6d86a3a287de70581b43415aee21309f2dfd9533df5f563f37e3b22;Iguaba Grande
8352dd9eb8b64669e0a8347fd37ae6e5cd67c817f2b4b1eec4475d466ab59eb7;Melgaço
83151157c10d85af7c84657c71c3e3603d955160f0526fce672481da83a2e090;Ivinhema
8303b606b12cf757bd69a3bd96adf36ee9cafd580b70df09982fabb9eaebac73;Monção
82c01ce15b431d420eb6a1febfba7d7a2b69e5bcdcb929cb42cd3e9179d43fc4;Itapissuma
82a93b152b275d4c8de67c3d05c9b00e92477eeb024f117c7632cdb26fd874aa;Hidrolândia
8297dde66f2bedd2271f133b3d277067ab01a48aadded8f85ee9f463028b809a;Presidente Tancredo Neves
828bb918957379a792e06807bcd291daf3c1efaa51325f32d2fc7e3280f1b983;Lagoa Seca
82887006d04d939ffca870bc268a940df6cf01dbdf12e228ccf476d07d7c9424;João Alfredo
8279726d9928f47059d1731e2bb540f194aaaef2636381c3018e59c71ce1c226;Itacaré
8259110dd5b2c9064c67fd237613e655a7b3e6a5a0fe48a0edee3e729a1dd07c;Porto Belo
82555dabb53963a1730701fad953f0dd80830b06fb36b7bf5f6f27150fc136d4;Tabira
8241649609f88ccd2a0a5b233a07a538ec313ff6adf695aa44a969dbca39f67d;Aparecida do Taboado
